Data Format: 
26629,10/30/14 10:00:00,-888.880,7.6,-0.204,0.006,403.,3.8,7.8,289.,53.78,73.3,45.46,51.85,0.00,4.57
26630,10/30/14 10:15:00,-888.880,7.1,-0.204,0.006,429.,4.3,10.7,285.,54.39,69.5,44.65,51.98,0.00,4.57
26631,10/30/14 10:30:00,-888.880,7.1,-0.204,0.006,452.,4.5,10.3,285.,55.65,67.4,45.05,51.98,0.00,4.57
26632,10/30/14 10:45:00,-888.880,6.5,-0.204,0.006,469.,4.3,10.3,307.,55.60,65.2,44.13,51.89,0.00,4.57
26633,10/30/14 11:00:00,-888.880,5.9,-0.204,0.006,488.,4.5,10.3,295.,56.43,63.9,44.38,51.85,0.00,4.56
26634,10/30/14 11:15:00,-888.880,5.3,-0.204,0.006,441.,4.9,10.7,298.,56.64,61.4,43.54,51.98,0.00,4.57
26635,10/30/14 11:30:00,-888.880,5.3,-0.204,0.006,552.,4.9,10.1,340.,56.61,59.3,42.60,52.07,0.00,4.57
26636,10/30/14 11:45:00,-888.880,5.3,-0.204,0.006,591.,4.3,10.7,331.,57.20,59.0,43.03,52.16,0.00,4.57
26637,10/30/14 12:00:00,-888.880,5.3,-0.204,0.006,541.,4.9,9.2,319.,57.72,58.8,43.43,52.34,0.00,4.56
26638,10/30/14 12:15:00,-888.880,4.1,-0.204,0.006,181.,4.9,11.6,334.,56.46,57.8,41.81,52.56,0.00,4.57
26639,10/30/14 12:30:00,-888.880,5.3,-0.204,0.006,591.,2.5,6.3,307.,56.21,57.5,41.43,52.74,0.00,4.57
26640,10/30/14 12:45:00,-888.880,4.7,-0.204,0.006,576.,4.3,12.5,263.,59.02,55.2,43.00,52.81,0.00,4.57
26641,10/30/14 13:00:00,-888.880,4.7,-0.204,0.006,564.,5.4,15.4,256.,56.86,52.0,39.45,52.95,0.00,4.56
26642,10/30/14 13:15:00,-888.880,4.1,-0.204,0.006,159.,2.9,10.1,232.,59.83,50.5,41.43,53.11,0.00,4.57
26643,10/30/14 13:30:00,-888.880,4.1,-0.204,0.006,129.,4.9,11.2,250.,58.15,51.3,40.30,53.35,0.00,4.57
26644,10/30/14 13:45:00,-888.880,3.5,-0.204,0.006,97.,5.4,10.1,310.,56.86,50.9,38.89,53.42,0.00,4.57
26645,10/30/14 14:00:00,-888.880,3.5,-0.204,0.006,74.,4.3,9.6,319.,55.56,53.0,38.73,53.42,0.00,4.57
26646,10/30/14 14:15:00,-888.880,4.1,-0.204,0.006,58.,2.5,7.4,295.,55.22,53.9,38.84,53.42,0.00,4.57
26647,10/30/14 14:30:00,-888.880,4.1,-0.204,0.006,101.,2.9,7.8,289.,55.35,54.6,39.29,53.38,0.00,4.57
26648,10/30/14 14:45:00,-888.880,4.1,-0.204,0.006,81.,2.9,8.7,296.,55.38,55.2,39.61,53.38,0.00,4.57
26649,10/30/14 15:00:00,-888.880,4.1,-0.204,0.006,79.,2.9,7.8,303.,55.44,55.7,39.88,53.42,0.00,4.57
26650,10/30/14 15:15:00,-888.880,4.1,-0.204,0.006,81.,2.9,7.8,289.,55.51,56.1,40.14,53.42,0.00,4.57
26651,10/30/14 15:30:00,-888.880,4.1,-0.204,0.006,86.,3.4,7.4,277.,55.69,55.9,40.23,53.47,0.00,4.59
26652,10/30/14 15:45:00,-888.880,4.1,-0.204,0.006,116.,3.4,7.8,293.,55.81,54.7,39.78,53.47,0.00,4.59
26653,10/30/14 16:00:00,-888.880,4.1,-0.204,0.006,89.,2.9,7.8,312.,55.78,54.2,39.51,53.51,0.00,4.57
26654,10/30/14 16:15:00,-888.880,4.1,-0.204,0.006,62.,4.3,10.3,275.,55.13,54.4,39.00,53.51,0.00,4.59
26655,10/30/14 16:30:00,-888.880,4.1,-0.204,0.006,47.,2.9,7.2,272.,54.77,55.3,39.09,53.47,0.00,4.59
26656,10/30/14 16:45:00,-888.880,4.1,-0.204,0.006,38.,3.8,9.2,279.,54.55,55.0,38.75,53.42,0.00,4.57
26657,10/30/14 17:00:00,-888.880,4.1,-0.204,0.006,26.,2.9,9.6,277.,54.03,56.2,38.80,53.38,0.00,4.54
26658,10/30/14 17:15:00,-888.880,4.1,-0.204,0.006,14.,3.4,7.8,303.,53.20,57.6,38.66,53.38,0.00,4.53
26659,10/30/14 17:30:00,-888.880,4.1,-0.204,0.006,3.,2.0,6.3,298.,52.34,59.4,38.64,53.26,0.00,4.51
26660,10/30/14 17:45:00,-888.880,4.1,-0.204,0.006,1.,1.3,2.9,305.,50.97,61.5,38.23,53.08,0.00,4.51
26661,10/30/14 18:00:00,-888.880,4.1,-0.204,0.006,1.,0.0,2.0,298.,48.94,64.7,37.60,52.86,0.00,4.48
26662,10/30/14 18:15:00,-888.880,4.7,-0.204,0.006,1.,0.0,0.0,298.,47.07,69.7,37.71,52.56,0.00,4.48
26663,10/30/14 18:30:00,-888.880,5.3,-0.204,0.006,1.,0.0,0.0,298.,45.81,73.1,37.71,52.25,0.00,4.47
26664,10/30/14 18:45:00,-888.880,6.5,-0.204,0.006,1.,0.0,0.0,298.,45.03,75.7,37.83,51.98,0.00,4.47
26665,10/30/14 19:00:00,-888.880,8.2,-0.204,0.006,1.,0.0,0.0,299.,44.17,77.7,37.67,51.73,0.00,4.44
26666,10/30/14 19:15:00,-888.880,24.7,-0.204,0.006,1.,0.0,0.0,299.,43.21,80.0,37.47,51.49,0.00,4.44
26667,10/30/14 19:30:00,-888.880,35.3,-0.204,0.006,1.,0.0,0.0,299.,43.07,82.0,37.96,51.28,0.00,4.45
26668,10/30/14 19:45:00,-888.880,38.8,-0.204,0.006,1.,0.0,0.0,299.,42.85,83.5,38.21,51.10,0.00,4.44
26669,10/30/14 20:00:00,-888.880,13.5,-0.204,0.006,1.,0.4,1.6,299.,42.98,84.4,38.61,50.94,0.00,4.43
26670,10/30/14 20:15:00,-888.880,60.6,-0.204,0.006,1.,0.0,1.3,299.,42.21,84.8,37.98,50.76,0.00,4.44
26671,10/30/14 20:30:00,-888.880,86.5,-0.204,0.006,1.,0.4,1.3,299.,41.88,86.0,38.01,50.61,0.00,4.43
26672,10/30/14 20:45:00,-888.880,100.0,-0.204,0.006,1.,0.4,1.6,299.,41.27,87.0,37.71,50.45,0.00,4.42
26673,10/30/14 21:00:00,-888.880,100.0,-0.204,0.006,1.,1.3,2.0,299.,41.47,87.9,38.16,50.31,0.00,4.42
26674,10/30/14 21:15:00,-888.880,100.0,-0.204,0.006,1.,1.3,1.6,299.,41.04,88.7,37.96,50.18,0.00,4.42
26675,10/30/14 21:30:00,-888.880,100.0,-0.204,0.006,1.,1.3,1.6,299.,40.77,89.4,37.90,50.05,0.00,4.42
26676,10/30/14 21:45:00,-888.880,100.0,-0.204,0.006,1.,0.9,1.6,299.,40.48,89.9,37.76,49.91,0.00,4.38
26677,10/30/14 22:00:00,-888.880,100.0,-0.204,0.006,1.,0.9,2.0,299.,40.59,90.4,38.01,49.78,0.00,4.39
26678,10/30/14 22:15:00,-888.880,100.0,-0.204,0.006,1.,0.4,1.6,299.,40.39,90.5,37.83,49.69,0.00,4.40
26679,10/30/14 22:30:00,-888.880,100.0,-0.204,0.006,1.,0.4,1.3,299.,39.78,90.8,37.31,49.60,0.00,4.40
26680,10/30/14 22:45:00,-888.880,100.0,-0.204,0.006,1.,0.0,1.3,299.,39.31,91.5,37.04,49.48,0.00,4.36
26681,10/30/14 23:00:00,-888.880,100.0,-0.204,0.006,1.,1.3,2.5,298.,39.74,92.3,37.69,49.33,0.00,4.39
26682,10/30/14 23:15:00,-888.880,100.0,-0.204,0.006,1.,0.4,1.6,298.,38.75,92.5,36.77,49.24,0.00,4.39
26683,10/30/14 23:30:00,-888.880,100.0,-0.204,0.006,1.,0.0,1.3,298.,38.23,92.9,36.36,49.15,0.00,4.39
26684,10/30/14 23:45:00,-888.880,100.0,-0.204,0.006,1.,0.4,1.3,298.,38.32,93.4,36.59,49.03,0.00,4.36
26685,10/31/14 00:00:00,-888.880,100.0,-0.204,0.006,1.,0.9,2.0,298.,38.52,93.9,36.91,48.94,0.00,4.38
26686,10/31/14 00:15:00,-888.880,100.0,-0.204,0.006,1.,0.0,1.3,298.,37.94,94.0,36.37,48.85,0.00,4.38
26687,10/31/14 00:30:00,-888.880,100.0,-0.204,0.006,1.,0.4,1.6,298.,38.14,94.4,36.68,48.76,0.00,4.39
26688,10/31/14 00:45:00,-888.880,100.0,-0.204,0.006,1.,0.9,2.5,298.,38.89,94.7,37.51,48.76,0.00,4.35
26689,10/31/14 01:00:00,-888.880,100.0,-0.204,0.006,1.,0.9,2.0,298.,40.01,94.9,38.68,48.81,0.00,4.36
26690,10/31/14 01:15:00,-888.880,100.0,-0.204,0.006,1.,0.9,2.5,298.,41.32,94.9,39.97,48.85,0.00,4.37
26691,10/31/14 01:30:00,-888.880,100.0,-0.204,0.006,1.,1.6,4.9,345.,43.66,93.7,41.97,48.99,0.00,4.38
26692,10/31/14 01:45:00,-888.880,72.4,-0.204,0.006,1.,3.8,7.4,4.,44.85,87.9,41.50,49.03,0.00,4.34
26693,10/31/14 02:00:00,-888.880,10.0,-0.204,0.006,1.,3.4,7.2,1.,44.44,82.3,39.40,49.06,0.00,4.36
26694,10/31/14 02:15:00,-888.880,9.4,-0.204,0.006,1.,3.4,6.3,1.,44.53,82.0,39.40,49.15,0.00,4.36
26695,10/31/14 02:30:00,-888.880,8.8,-0.204,0.006,1.,2.0,4.3,1.,44.73,82.3,39.69,49.24,0.00,4.36
26696,10/31/14 02:45:00,-888.880,8.8,-0.204,0.006,1.,2.0,4.9,10.,44.64,82.4,39.61,49.33,0.00,4.34
26697,10/31/14 03:00:00,-888.880,10.0,-0.204,0.006,1.,1.3,4.9,1.,44.17,82.5,39.20,49.39,0.00,4.35
26698,10/31/14 03:15:00,-888.880,10.0,-0.204,0.006,1.,0.4,2.0,0.,43.72,83.4,39.04,49.42,0.00,4.36
26699,10/31/14 03:30:00,-888.880,9.4,-0.204,0.006,1.,1.3,3.4,343.,44.08,84.2,39.63,49.48,0.00,4.36
26700,10/31/14 03:45:00,-888.880,8.8,-0.204,0.006,1.,1.3,2.5,323.,44.22,83.8,39.65,49.57,0.00,4.34
26701,10/31/14 04:00:00,-888.880,8.8,-0.204,0.006,1.,1.6,3.8,338.,44.40,83.2,39.63,49.60,0.00,4.35
26702,10/31/14 04:15:00,-888.880,8.8,-0.204,0.006,1.,2.0,4.9,351.,44.49,83.2,39.72,49.64,0.00,4.36
26703,10/31/14 04:30:00,-888.880,8.2,-0.204,0.006,1.,2.0,4.5,11.,44.26,82.7,39.34,49.69,0.00,4.36
26704,10/31/14 04:45:00,-888.880,8.2,-0.204,0.006,1.,2.0,4.9,8.,43.99,82.2,38.93,49.69,0.00,4.34
26705,10/31/14 05:00:00,-888.880,8.2,-0.204,0.006,1.,2.0,5.8,10.,43.90,82.4,38.89,49.69,0.00,4.35
26706,10/31/14 05:15:00,-888.880,8.8,-0.204,0.006,1.,1.6,3.8,354.,43.48,82.7,38.59,49.69,0.00,4.36
26707,10/31/14 05:30:00,-888.880,9.4,-0.204,0.006,1.,1.6,3.4,3.,43.16,83.4,38.48,49.69,0.00,4.36
26708,10/31/14 05:45:00,-888.880,14.7,-0.204,0.006,1.,0.4,2.5,355.,42.12,84.1,37.67,49.60,0.00,4.34
26709,10/31/14 06:00:00,-888.880,12.4,-0.204,0.006,1.,0.9,3.8,355.,42.12,85.5,38.10,49.48,0.00,4.35
26710,10/31/14 06:15:00,-888.880,12.4,-0.204,0.006,1.,0.4,2.0,355.,41.88,86.0,38.01,49.33,0.00,4.36
26711,10/31/14 06:30:00,-888.880,11.2,-0.204,0.006,1.,1.3,4.5,18.,42.57,85.8,38.62,49.30,0.00,4.36
26712,10/31/14 06:45:00,-888.880,11.8,-0.204,0.006,1.,0.9,2.9,1.,41.97,85.4,37.92,49.21,0.00,4.34
26713,10/31/14 07:00:00,-888.880,11.2,-0.204,0.006,2.,0.9,2.9,355.,42.12,86.1,38.26,49.15,0.00,4.35
26714,10/31/14 07:15:00,-888.880,9.4,-0.204,0.006,7.,1.3,4.3,4.,42.80,86.1,38.95,49.06,0.00,4.36
26715,10/31/14 07:30:00,-888.880,8.8,-0.204,0.006,19.,2.0,4.5,350.,43.30,84.8,39.06,49.06,0.00,4.36
26716,10/31/14 07:45:00,-888.880,8.2,-0.204,0.006,43.,2.9,5.4,20.,44.17,83.1,39.38,49.12,0.00,4.36
26717,10/31/14 08:00:00,-888.880,7.6,-0.204,0.006,156.,3.4,7.4,25.,45.00,81.1,39.56,49.15,0.00,4.54
26718,10/31/14 08:15:00,-888.880,7.6,-0.204,0.006,98.,2.9,6.3,17.,46.11,78.6,39.85,49.21,0.00,4.56
26719,10/31/14 08:30:00,-888.880,7.1,-0.204,0.006,97.,3.4,6.7,46.,47.07,76.3,40.01,49.24,0.00,4.57
26720,10/31/14 08:45:00,-888.880,7.1,-0.204,0.006,148.,3.8,8.7,46.,48.22,73.8,40.28,49.33,0.00,4.56
26721,10/31/14 09:00:00,-888.880,6.5,-0.204,0.006,147.,4.5,9.6,49.,48.72,70.9,39.72,49.42,0.00,4.57
26722,10/31/14 09:15:00,-888.880,6.5,-0.204,0.006,183.,4.3,9.6,52.,49.21,70.2,39.94,49.57,0.00,4.59
26723,10/31/14 09:30:00,-888.880,6.5,-0.204,0.006,239.,5.4,10.3,59.,49.69,70.2,40.41,49.73,0.00,4.59
26724,10/31/14 09:45:00,-888.880,6.5,-0.204,0.006,511.,4.9,10.1,51.,50.79,70.1,41.41,49.82,0.00,4.56
26725,10/31/14 10:00:00,-888.880,5.9,-0.204,0.006,229.,7.2,13.2,69.,50.45,69.3,40.80,50.00,0.00,4.57
26726,10/31/14 10:15:00,-888.880,5.9,-0.204,0.006,273.,7.4,15.0,58.,50.54,69.1,40.80,50.09,0.00,4.59
26727,10/31/14 10:30:00,-888.880,5.9,-0.204,0.006,159.,6.7,13.0,63.,50.70,68.7,40.82,50.18,0.00,4.59
26728,10/31/14 10:45:00,-888.880,5.9,-0.204,0.006,599.,7.2,13.0,63.,51.85,68.2,41.72,50.27,0.00,4.56
26729,10/31/14 11:00:00,-888.880,5.3,-0.204,0.006,294.,6.7,12.1,70.,52.59,66.1,41.63,50.40,0.00,4.61
26730,10/31/14 11:15:00,-888.880,5.3,-0.204,0.006,366.,7.2,13.2,84.,51.58,66.7,40.89,50.61,0.00,4.57
26731,10/31/14 11:30:00,-888.880,5.3,-0.204,0.006,449.,6.3,13.6,81.,52.68,66.0,41.67,50.79,0.00,4.59
26732,10/31/14 11:45:00,-888.880,4.7,-0.204,0.006,333.,6.7,14.5,88.,51.49,65.2,40.23,50.88,0.00,4.56
26733,10/31/14 12:00:00,-888.880,4.7,-0.204,0.006,273.,5.8,13.2,79.,51.55,65.8,40.51,51.06,0.00,4.57
26734,10/31/14 12:15:00,-888.880,5.3,-0.204,0.006,389.,6.3,14.1,79.,52.12,66.5,41.34,51.19,0.00,4.59
26735,10/31/14 12:30:00,-888.880,5.3,-0.204,0.006,318.,6.3,14.5,74.,52.12,65.9,41.09,51.24,0.00,4.59
26736,10/31/14 12:45:00,-888.880,5.3,-0.204,0.006,339.,4.9,11.2,84.,52.20,64.9,40.77,51.37,0.00,4.56
26737,10/31/14 13:00:00,-888.880,4.7,-0.204,0.006,253.,5.8,11.6,79.,51.58,64.9,40.19,51.49,0.00,4.57
26738,10/31/14 13:15:00,-888.880,4.7,-0.204,0.006,181.,5.8,13.2,83.,50.94,65.5,39.81,51.64,0.00,4.59
26739,10/31/14 13:30:00,-888.880,4.7,-0.204,0.006,138.,5.4,11.2,80.,50.67,66.8,40.06,51.67,0.00,4.59
26740,10/31/14 13:45:00,-888.880,4.7,-0.204,0.006,131.,5.4,13.0,77.,50.79,67.3,40.37,51.73,0.00,4.56
26741,10/31/14 14:00:00,-888.880,5.3,-0.204,0.006,151.,6.7,11.6,56.,50.14,66.7,39.52,51.67,0.00,4.59
26742,10/31/14 14:15:00,-888.880,5.3,-0.204,0.006,184.,4.9,9.6,70.,50.85,67.7,40.57,51.67,0.00,4.59
26743,10/31/14 14:30:00,-888.880,5.3,-0.204,0.006,178.,6.7,15.4,65.,50.54,67.4,40.17,51.67,0.00,4.59
26744,10/31/14 14:45:00,-888.880,5.3,-0.204,0.006,141.,6.3,11.2,60.,50.54,67.3,40.14,51.67,0.00,4.56
26745,10/31/14 15:00:00,-888.880,4.7,-0.204,0.006,114.,6.7,13.6,60.,50.40,66.9,39.83,51.67,0.00,4.59
26746,10/31/14 15:15:00,-888.880,4.7,-0.204,0.006,89.,5.4,10.3,74.,50.14,67.9,39.97,51.67,0.00,4.59
26747,10/31/14 15:30:00,-888.880,5.3,-0.204,0.006,61.,5.4,10.7,67.,49.87,67.6,39.61,51.67,0.00,4.59
26748,10/31/14 15:45:00,-888.880,4.7,-0.204,0.006,46.,4.5,9.6,76.,49.69,68.3,39.70,51.67,0.00,4.54
26749,10/31/14 16:00:00,-888.880,5.3,-0.204,0.006,41.,5.4,11.2,83.,49.51,68.4,39.56,51.67,0.00,4.56
26750,10/31/14 16:15:00,-888.880,5.3,-0.204,0.006,33.,5.8,13.2,73.,49.48,68.5,39.56,51.64,0.00,4.54
26751,10/31/14 16:30:00,-888.880,5.3,-0.204,0.006,21.,5.8,10.7,69.,49.42,68.6,39.56,51.58,0.00,4.54
26752,10/31/14 16:45:00,-888.880,5.3,-0.204,0.006,19.,5.8,13.6,73.,49.24,68.5,39.34,51.55,0.00,4.48
26753,10/31/14 17:00:00,-888.880,5.3,-0.204,0.006,9.,5.8,14.1,69.,49.30,68.2,39.29,51.49,0.00,4.48
26754,10/31/14 17:15:00,-888.880,5.3,-0.204,0.006,4.,5.4,10.7,67.,49.24,68.3,39.27,51.46,0.00,4.48
26755,10/31/14 17:30:00,-888.880,5.3,-0.204,0.006,2.,6.7,13.0,72.,49.12,68.3,39.15,51.42,0.00,4.48
26756,10/31/14 17:45:00,-888.880,5.3,-0.204,0.006,1.,6.7,12.1,65.,48.90,67.5,38.64,51.33,0.00,4.45
26757,10/31/14 18:00:00,-888.880,4.7,-0.204,0.006,1.,6.3,13.0,65.,49.06,67.9,38.95,51.33,0.00,4.45
26758,10/31/14 18:15:00,-888.880,4.7,-0.204,0.006,1.,6.7,14.5,59.,49.30,68.0,39.20,51.24,0.00,4.45
26759,10/31/14 18:30:00,-888.880,4.7,-0.204,0.006,1.,6.7,13.0,62.,49.21,67.4,38.89,51.19,0.00,4.45
26760,10/31/14 18:45:00,-888.880,4.7,-0.204,0.006,1.,5.8,14.5,60.,49.15,67.8,39.00,51.10,0.00,4.43
26761,10/31/14 19:00:00,-888.880,4.7,-0.204,0.006,1.,7.4,12.5,66.,49.24,67.6,39.00,51.06,0.00,4.43
26762,10/31/14 19:15:00,-888.880,4.7,-0.204,0.006,1.,7.2,16.1,66.,49.21,67.9,39.09,51.03,0.00,4.44
26763,10/31/14 19:30:00,-888.880,5.3,-0.204,0.006,1.,6.3,15.0,67.,49.24,68.1,39.20,51.03,0.00,4.44
26764,10/31/14 19:45:00,-888.880,4.7,-0.204,0.006,1.,6.3,13.2,58.,49.06,67.5,38.80,50.97,0.00,4.40
26765,10/31/14 20:00:00,-888.880,5.3,-0.204,0.006,1.,6.3,11.2,62.,49.06,67.3,38.71,50.94,0.00,4.42
26766,10/31/14 20:15:00,-888.880,4.7,-0.204,0.006,1.,5.8,14.1,60.,49.21,67.0,38.75,50.94,0.00,4.42
26767,10/31/14 20:30:00,-888.880,4.7,-0.204,0.006,1.,4.9,11.6,58.,49.15,67.0,38.70,50.88,0.00,4.42
26768,10/31/14 20:45:00,-888.880,4.7,-0.204,0.006,1.,7.4,14.1,59.,49.15,65.8,38.23,50.85,0.00,4.39
26769,10/31/14 21:00:00,-888.880,4.7,-0.204,0.006,1.,6.7,13.0,62.,48.94,65.3,37.83,50.79,0.00,4.39
26770,10/31/14 21:15:00,-888.880,4.7,-0.204,0.006,1.,7.2,15.9,56.,49.12,65.7,38.16,50.76,0.00,4.40
26771,10/31/14 21:30:00,-888.880,4.7,-0.204,0.006,1.,6.7,13.6,60.,49.15,65.5,38.12,50.70,0.00,4.40
26772,10/31/14 21:45:00,-888.880,4.7,-0.204,0.006,1.,7.2,13.0,53.,49.24,64.6,37.85,50.67,0.00,4.38
26773,10/31/14 22:00:00,-888.880,4.7,-0.204,0.006,1.,7.2,15.4,60.,49.24,64.4,37.76,50.61,0.00,4.39
26774,10/31/14 22:15:00,-888.880,4.7,-0.204,0.006,1.,5.8,12.5,51.,49.15,64.2,37.60,50.58,0.00,4.39
26775,10/31/14 22:30:00,-888.880,4.7,-0.204,0.006,1.,6.7,13.6,52.,49.15,64.1,37.56,50.58,0.00,4.39
26776,10/31/14 22:45:00,-888.880,4.7,-0.204,0.006,1.,6.3,12.1,45.,49.15,64.0,37.53,50.54,0.00,4.39
26777,10/31/14 23:00:00,-888.880,4.7,-0.204,0.006,1.,6.7,14.1,39.,49.06,64.4,37.60,50.54,0.00,4.38
26778,10/31/14 23:15:00,-888.880,4.7,-0.204,0.006,1.,5.8,10.7,34.,48.67,64.6,37.29,50.49,0.00,4.39
26779,10/31/14 23:30:00,-888.880,4.7,-0.204,0.006,1.,5.8,13.2,37.,48.31,64.1,36.75,50.45,0.00,4.39
26780,10/31/14 23:45:00,-888.880,4.7,-0.204,0.006,1.,7.2,15.4,38.,48.18,63.2,36.28,50.40,0.00,4.36
26781,11/1/14 00:00:00,-888.880,4.7,-0.204,0.006,1.,7.2,16.1,38.,47.97,63.0,36.00,50.36,0.00,4.37
26782,11/1/14 00:15:00,-888.880,4.7,-0.204,0.006,1.,6.7,16.6,37.,48.06,63.4,36.25,50.27,0.00,4.38
26783,11/1/14 00:30:00,-888.880,4.7,-0.204,0.006,1.,8.3,15.4,39.,48.00,63.5,36.23,50.27,0.00,4.38
26784,11/1/14 00:45:00,-888.880,4.7,-0.204,0.006,1.,7.4,16.6,37.,48.09,63.8,36.43,50.18,0.00,4.35
26785,11/1/14 01:00:00,-888.880,4.7,-0.204,0.006,1.,6.3,13.2,38.,48.00,64.1,36.46,50.09,0.00,4.36
26786,11/1/14 01:15:00,-888.880,4.7,-0.204,0.006,1.,7.8,15.4,34.,48.06,64.5,36.68,50.09,0.00,4.37
26787,11/1/14 01:30:00,-888.880,4.7,-0.204,0.006,1.,6.7,15.0,37.,48.06,64.8,36.79,50.05,0.00,4.37
26788,11/1/14 01:45:00,-888.880,4.7,-0.204,0.006,1.,6.7,14.1,44.,47.91,64.9,36.70,50.00,0.00,4.35
26789,11/1/14 02:00:00,-888.880,4.7,-0.204,0.006,1.,6.3,11.6,29.,47.88,65.6,36.93,50.00,0.00,4.36
26790,11/1/14 02:15:00,-888.880,4.7,-0.204,0.006,1.,6.7,16.1,18.,46.11,66.9,35.74,49.96,0.00,4.36
26791,11/1/14 02:30:00,-888.880,4.7,-0.204,0.006,1.,4.5,9.6,3.,45.45,70.7,36.50,49.91,0.00,4.36
26792,11/1/14 02:45:00,-888.880,4.7,-0.204,0.006,1.,5.8,11.2,355.,44.94,73.7,37.08,49.87,0.00,4.35
26793,11/1/14 03:00:00,-888.880,5.3,-0.204,0.006,1.,4.9,12.5,11.,44.76,75.1,37.38,49.87,0.00,4.36
26794,11/1/14 03:15:00,-888.880,5.3,-0.204,0.006,1.,5.8,13.6,6.,44.64,75.4,37.35,49.82,0.00,4.36
26795,11/1/14 03:30:00,-888.880,4.7,-0.204,0.006,1.,5.4,11.2,17.,44.53,75.4,37.26,49.78,0.00,4.36
26796,11/1/14 03:45:00,-888.880,4.7,-0.204,0.006,1.,6.7,15.9,7.,44.26,75.1,36.90,49.73,0.00,4.34
26797,11/1/14 04:00:00,-888.880,5.3,-0.204,0.006,1.,5.8,11.6,355.,43.75,75.0,36.37,49.73,0.00,4.35
26798,11/1/14 04:15:00,-888.880,4.7,-0.204,0.006,1.,6.7,14.1,11.,43.36,75.2,36.05,49.69,0.00,4.36
26799,11/1/14 04:30:00,-888.880,4.7,-0.204,0.006,1.,7.2,15.4,10.,43.12,75.8,36.03,49.64,0.00,4.36
26800,11/1/14 04:45:00,-888.880,5.3,-0.204,0.006,1.,5.8,13.0,4.,42.80,75.9,35.74,49.60,0.00,4.34
26801,11/1/14 05:00:00,-888.880,4.7,-0.204,0.006,1.,7.2,16.1,8.,42.48,75.8,35.40,49.57,0.00,4.35
26802,11/1/14 05:15:00,-888.880,4.7,-0.204,0.006,1.,6.3,11.2,4.,42.21,75.9,35.17,49.48,0.00,4.36
26803,11/1/14 05:30:00,-888.880,4.7,-0.204,0.006,1.,6.7,14.5,10.,41.97,76.1,35.01,49.42,0.00,4.36
26804,11/1/14 05:45:00,-888.880,4.7,-0.204,0.006,1.,5.4,12.1,4.,41.92,76.3,35.02,49.33,0.00,4.34
26805,11/1/14 06:00:00,-888.880,4.7,-0.204,0.006,1.,4.9,9.6,0.,41.97,76.7,35.20,49.30,0.00,4.35
26806,11/1/14 06:15:00,-888.880,4.7,-0.204,0.006,1.,5.8,13.0,6.,42.06,76.9,35.35,49.30,0.00,4.36
26807,11/1/14 06:30:00,-888.880,5.3,-0.204,0.006,1.,4.9,12.1,3.,42.06,77.0,35.38,49.24,0.00,4.36
26808,11/1/14 06:45:00,-888.880,4.7,-0.204,0.006,1.,5.4,12.1,6.,42.21,77.1,35.56,49.21,0.00,4.34
26809,11/1/14 07:00:00,-888.880,4.7,-0.204,0.006,1.,5.4,12.1,14.,42.24,77.0,35.56,49.21,0.00,4.35
26810,11/1/14 07:15:00,-888.880,5.3,-0.204,0.006,1.,5.4,12.1,17.,42.33,77.2,35.71,49.15,0.00,4.36
26811,11/1/14 07:30:00,-888.880,5.3,-0.204,0.006,1.,4.5,10.7,7.,42.39,77.4,35.83,49.15,0.00,4.36
26812,11/1/14 07:45:00,-888.880,5.3,-0.204,0.006,11.,5.8,14.1,18.,42.53,77.6,36.03,49.15,0.00,4.34
26813,11/1/14 08:00:00,-888.880,5.3,-0.204,0.006,17.,5.8,13.0,21.,42.71,77.9,36.32,49.12,0.00,4.35
26814,11/1/14 08:15:00,-888.880,5.3,-0.204,0.006,29.,6.3,14.5,20.,42.94,78.5,36.73,49.12,0.00,4.36
26815,11/1/14 08:30:00,-888.880,5.3,-0.204,0.006,31.,6.7,10.7,11.,43.12,79.1,37.09,49.12,0.00,4.36
26816,11/1/14 08:45:00,-888.880,5.3,-0.204,0.006,31.,6.3,14.5,18.,43.36,79.5,37.45,49.12,0.00,4.35
26817,11/1/14 09:00:00,-888.880,5.3,-0.204,0.006,33.,7.8,17.0,31.,43.48,79.8,37.67,49.12,0.00,4.37
26818,11/1/14 09:15:00,-888.880,5.9,-0.204,0.006,62.,7.4,16.1,18.,43.75,80.4,38.14,49.12,0.00,4.39
26819,11/1/14 09:30:00,-888.880,5.9,-0.204,0.006,53.,7.4,15.4,27.,44.22,80.9,38.75,49.12,0.00,4.42
26820,11/1/14 09:45:00,-888.880,22.9,-0.204,0.006,42.,7.8,16.6,31.,44.40,82.1,39.31,49.12,0.00,4.39
26821,11/1/14 10:00:00,-888.880,65.3,-0.204,0.006,27.,7.4,17.4,15.,43.99,84.7,39.69,49.33,0.00,4.42
26822,11/1/14 10:15:00,-888.880,100.0,-0.204,0.006,33.,7.2,15.4,10.,43.57,88.0,40.26,49.48,0.00,4.44
26823,11/1/14 10:30:00,-888.880,100.0,-0.204,0.006,37.,7.2,15.0,7.,43.30,90.2,40.64,49.87,0.02,4.43
26824,11/1/14 10:45:00,-888.880,100.0,-0.204,0.006,57.,6.3,17.9,14.,43.27,91.8,41.05,51.28,0.01,4.42
26825,11/1/14 11:00:00,-888.880,100.0,-0.204,0.006,84.,7.8,16.1,3.,43.30,92.9,41.40,53.26,0.02,4.46
